nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3
0.384902015,0.257391471,1.964145757,2.839219103,-2.901452373,-6.627085658,-5.067235085,-5.34861234,-2.677875212,1.900149376,8.075568025,-10.56474839,29.16563331
-0.726119317,-1.812757014,0.398415903,3.904848828,-3.829986998,-6.256399319,-5.155174313,-5.382129424,-2.635063445,1.915623921,8.070593439,-10.56756244,29.16571018
0.555654798,-2.971397985,-1.298532544,4.787856714,-4.593905347,-5.876390478,-5.239782055,-5.41385394,-2.591710418,1.931042292,8.065603956,-10.57037166,29.16578667
0.659736885,-2.965178965,-2.965716847,5.435864279,-5.149758326,-5.491949785,-5.321111855,-5.44375662,-2.547819229,1.946404167,8.06059957,-10.57317605,29.16586278
0.079105656,-2.325128443,-4.391239487,5.796493041,-5.453816341,-5.10824839,-5.399217258,-5.471808194,-2.503392979,1.961709226,8.055580275,-10.57597561,29.16593851
0.056852013,-1.383013189,-5.432576858,5.818189448,-5.462812762,-4.730819408,-5.474151809,-5.497979391,-2.458434765,1.976957148,8.050546064,-10.57877034,29.16601385
-0.526104638,0.270295931,-6.085929762,5.463297677,-5.150563242,-4.362011402,-5.545969051,-5.522240943,-2.412947687,1.992147611,8.045496931,-10.58156025,29.16608882
-0.795167152,2.328355246,-6.375664352,4.742410687,-4.541531477,-4.001713249,-5.614722529,-5.544563578,-2.366934843,2.007280295,8.040432869,-10.58434532,29.16616341
0.119388501,4.11713694,-6.29939623,3.702243874,-3.691021811,-3.649388915,-5.680465788,-5.564918027,-2.320399334,2.022354878,8.035353872,-10.58712557,29.16623761
0.844031079,4.310868368,-5.881991156,2.416463122,-2.65903881,-3.304502367,-5.743252373,-5.583275021,-2.273344257,2.03737104,8.030259934,-10.589901,29.16631144
-0.86602094,2.397145479,-5.197708632,0.965932728,-1.505510029,-2.966517572,-5.803135826,-5.599605289,-2.225772712,2.05232846,8.025151048,-10.5926716,29.16638488
0.06293715,0.121441353,-4.28965363,-0.566145396,-0.290218526,-2.634898495,-5.860169694,-5.613879562,-2.177687798,2.067226817,8.020027207,-10.59543737,29.16645795
0.908271475,-1.699411456,-3.187090328,-2.095935848,0.927557465,-2.309109104,-5.914407521,-5.626068111,-2.129093072,2.082065789,8.014888406,-10.59819833,29.16653063
0.383042601,-2.864993782,-1.90836319,-3.54034662,2.089082336,-1.988613364,-5.96590285,-5.636139376,-2.079993924,2.096845056,8.009734638,-10.60095446,29.16660293
-0.467802805,-3.604792452,-0.47380325,-4.81704635,3.136387584,-1.672875242,-6.014708101,-5.644062464,-2.030396202,2.111564297,8.004565896,-10.60370576,29.16667485
-1.222720125,-4.029688226,1.111026819,-5.843866809,4.011695467,-1.361358705,-6.060868431,-5.649813743,-1.980305755,2.12622319,7.999382175,-10.60645225,29.16674639
-0.37073245,-4.160959921,2.851530102,-6.539647955,4.658236434,-1.053527719,-6.104416853,-5.653381405,-1.92972875,2.140821416,7.994183467,-10.60919392,29.16681755
1.754304953,-3.864805487,4.712860999,-6.832884473,5.028895655,-0.748846251,-6.145383625,-5.654754896,-1.878672856,2.155358652,7.988969767,-10.61193077,29.16688833
-0.434301354,-3.824158432,6.569747634,-6.685071206,5.109027828,-0.446247631,-6.183799008,-5.653922455,-1.82714695,2.169834578,7.983741067,-10.6146628,29.16695873
-2.32511657,-3.928939788,8.08577742,-6.101113517,4.92547225,-0.142739275,-6.219693259,-5.650872053,-1.775160174,2.184248873,7.978497363,-10.61739001,29.16702874
-0.10670454,-3.423139143,8.858604968,-5.095359838,4.514913033,0.16426966,-6.253096637,-5.645591638,-1.722721697,2.198601216,7.973238646,-10.62011241,29.16709838
1.13031237,-1.412158194,8.522077581,-3.694880659,3.914814501,0.476589805,-6.284039402,-5.638069152,-1.66984069,2.212891286,7.967964911,-10.62282999,29.16716763
1.970677473,1.042238121,6.688059386,-1.983765735,3.162786877,0.795885889,-6.312551811,-5.628292539,-1.616526324,2.227118762,7.962676151,-10.62554275,29.1672365
4.373778542,2.999628769,3.199672381,-0.083351054,2.296440382,1.123822647,-6.338664125,-5.616249744,-1.56278777,2.241283323,7.957372361,-10.6282507,29.16730499
0.417167644,6.293205665,-1.34560764,1.878896353,1.353385237,1.462064809,-6.3624066,-5.60192871,-1.5086342,2.255384647,7.952053533,-10.63095384,29.1673731
-5.534763865,7.727418912,-5.488402354,3.775509455,0.371231665,1.812277108,-6.383809498,-5.58531738,-1.454074784,2.269422415,7.946719661,-10.63365216,29.16744083
-3.502357954,4.260510989,-8.368392494,5.479021221,-0.612410112,2.176124275,-6.402903075,-5.566403699,-1.399118694,2.283396305,7.941370739,-10.63634568,29.16750817
2.456756197,-1.6632738,-9.54224651,6.870237725,-1.559929872,2.555271042,-6.419717591,-5.545175609,-1.3437751,2.297305996,7.93600676,-10.63903438,29.16757514
7.193862182,-6.485123874,-8.654287915,7.864250221,-2.43382756,2.951382142,-6.434283305,-5.521621056,-1.288053174,2.311151167,7.930627719,-10.64171827,29.16764172
4.431251386,-7.51536335,-5.493315805,8.390766135,-3.198615805,3.366122306,-6.446630244,-5.495728213,-1.231962088,2.324931497,7.925233607,-10.64439735,29.16770792
-2.752538529,-5.514741254,-0.575033239,8.391792102,-3.830023851,3.801156267,-6.456785172,-5.467488519,-1.175511011,2.338646665,7.91982442,-10.64707162,29.16777374
-8.362464567,-0.825307915,4.659652694,7.830321056,-4.324764681,4.2581462,-6.464765276,-5.436902991,-1.118709116,2.35229635,7.914400151,-10.64974109,29.16783918
-3.800228417,5.065964005,8.571501922,6.674727829,-4.68492296,4.738744063,-6.47058349,-5.403976896,-1.061565573,2.365880231,7.908960793,-10.65240575,29.16790424
8.675772775,6.228797301,9.519660608,4.895141906,-4.912721686,5.244599257,-6.474243536,-5.368724715,-1.004089553,2.379397988,7.90350634,-10.6550656,29.16796891
-8.666721674,-0.215590253,6.51895924,2.518377008,-5.010383855,5.777361182,-6.475739146,-5.331170918,-0.946290228,2.392849298,7.898036786,-10.65772064,29.1680332
-3.024600932,-4.22082664,1.231172056,-0.226222658,-4.978926013,6.337472788,-6.475054168,-5.29134986,-0.888176769,2.406233842,7.892552124,-10.66037089,29.16809712
2.611373057,-4.601057066,-4.06776588,-3.059083702,-4.814538952,6.92055127,-6.472167623,-5.249300723,-0.829758347,2.419551298,7.887052347,-10.66301632,29.16816064
5.729688749,-3.541547427,-7.640049221,-5.700632737,-4.512207237,7.521007597,-6.467057768,-5.205063453,-0.771044133,2.432801346,7.88153745,-10.66565696,29.16822379
7.837824914,-1.964354776,-9.190071774,-7.871296375,-4.06691549,8.133252796,-6.459702848,-5.158678005,-0.712043298,2.445983663,7.876007426,-10.66829279,29.16828656
6.060219327,-0.254952578,-8.882852837,-9.314418328,-3.473648333,8.751697891,-6.45008111,-5.110184336,-0.652765013,2.45909793,7.870462269,-10.67092382,29.16834894
2.323078399,1.144991059,-7.190513205,-9.909632376,-2.729572819,9.37075391,-6.438170801,-5.059622401,-0.59321845,2.472143825,7.864901971,-10.67355005,29.16841094
-2.394514546,1.998991871,-4.62310092,-9.731772252,-1.846789558,9.984831877,-6.423950169,-5.007032157,-0.533412779,2.485121028,7.859326528,-10.67617149,29.16847256
-6.88962129,1.547895965,-1.625045185,-8.87547071,-0.86440424,10.58834282,-6.407397458,-4.952453558,-0.473357172,2.498029217,7.853735932,-10.67878812,29.1685338
-3.998127843,-0.407120778,1.577719247,-7.429127419,0.17224436,11.17569776,-6.388490917,-4.895926561,-0.4130608,2.510868071,7.848130176,-10.68139995,29.16859465
0.753440225,-1.305104285,4.660118996,-5.481134738,1.217810155,11.74130773,-6.367208792,-4.837491122,-0.352532833,2.52363727,7.842509256,-10.68400699,29.16865513
-2.354026765,0.839247143,7.13531716,-3.119885024,2.22694706,12.27958375,-6.343529329,-4.777187197,-0.291782444,2.536336492,7.836873163,-10.68660923,29.16871522
-0.763810547,1.459019047,8.762865053,-0.433770635,3.154308987,12.78493686,-6.317430775,-4.715054741,-0.230818803,2.548965416,7.831221893,-10.68920667,29.16877492
7.870253274,-1.780466877,8.647996033,2.481451742,3.954549851,13.25177806,-6.288891377,-4.65113371,-0.169651081,2.561523722,7.825555437,-10.69179932,29.16883425
6.059159401,0.133080636,4.356914245,5.457254758,4.582323565,13.6745184,-6.257889382,-4.58546406,-0.108288449,2.574011088,7.819873791,-10.69438718,29.16889319
-2.331294056,2.942123037,-1.798532014,8.144493314,4.992284043,14.04756889,-6.224403035,-4.518085747,-0.04674008,2.586427194,7.814176947,-10.69697024,29.16895175
0.024755295,0.825107432,-6.709231023,10.15070896,5.139085198,14.36534056,-6.188410585,-4.449038727,0.014984857,2.598771718,7.808464899,-10.69954851,29.16900993
5.406871193,-3.381984514,-9.087306971,11.08344323,4.976935541,14.62268984,-6.149890277,-4.378362955,0.076877191,2.61104434,7.802737642,-10.70212199,29.16906773
6.207411115,-5.508947857,-8.227408854,10.66603483,4.47749769,14.81672971,-6.108820358,-4.306098388,0.138927749,2.623244739,7.796995167,-10.70469068,29.16912514
1.038825241,-4.791555547,-4.260331639,9.085011033,3.688931753,14.94691819,-6.065179075,-4.232284981,0.201127361,2.635372593,7.79123747,-10.70725458,29.16918217
-10.20155611,-1.52372453,1.340885767,6.642696271,2.678633564,15.01318831,-6.018944703,-4.15696269,0.263466856,2.647427581,7.785464543,-10.70981368,29.16923882
-15.19491142,4.125265561,6.68707596,3.641414972,1.513998956,15.01547364,-5.970096108,-4.08017147,0.325937063,2.659409383,7.77967638,-10.712368,29.16929508
-0.149290354,10.04690738,9.863041783,0.375620186,0.262423759,14.95370961,-5.918613984,-4.001951279,0.38852881,2.671317678,7.773872975,-10.71491754,29.16935097
16.81328484,10.22268056,9.354871479,-2.897534794,-1.008696192,14.82783166,-5.864479057,-3.922342071,0.451232927,2.683152145,7.768054321,-10.71746228,29.16940647
-17.41932597,0.869809114,5.394155095,-5.952025029,-2.231965066,14.63777514,-5.807671944,-3.841383802,0.514040242,2.694912462,7.762220413,-10.72000224,29.16946158
-3.28618933,-7.24167479,-0.397584769,-8.567639821,-3.33998703,14.38348898,-5.748186848,-3.759116428,0.576941584,2.706598308,7.756371242,-10.72253742,29.16951632
9.562072586,-11.72904765,-6.149961238,-10.52416847,-4.265366252,14.06497643,-5.686072307,-3.675579906,0.639927782,2.718209364,7.750506805,-10.72506781,29.16957067
17.51240013,-13.23229889,-10.04743705,-11.60140029,-4.940706899,13.68225434,-5.621390441,-3.59081419,0.702989664,2.729745307,7.744627092,-10.72759341,29.16962464
17.96126488,-12.42481913,-10.87060495,-11.57489542,-5.302842287,13.23533956,-5.554203373,-3.504859237,0.766118061,2.741205817,7.7387321,-10.73011424,29.16967822
11.10271051,-8.690114824,-9.219992558,-10.29643218,-5.319908519,12.72424846,-5.484573224,-3.417755003,0.8293038,2.752590573,7.73282182,-10.73263028,29.16973143
2.352467015,-3.155883635,-5.863536955,-7.986098718,-5.022517808,12.14969774,-5.412562117,-3.329541443,0.892537711,2.763899253,7.726896247,-10.73514154,29.16978425
-7.42587667,2.997341468,-1.496677441,-4.957117944,-4.458781986,11.51551706,-5.338232173,-3.240258513,0.955810622,2.775131538,7.720955374,-10.73764802,29.16983668
-17.47490127,8.422590455,3.167753391,-1.522712765,-3.678733342,10.82745653,-5.261645513,-3.149946169,1.019113362,2.786287105,7.714999195,-10.74014972,29.16988874
-10.22971163,12.25152764,7.370812738,2.003893912,-2.732708725,10.09157083,-5.182864261,-3.058644367,1.08243676,2.797365634,7.709027703,-10.74264664,29.16994041
6.057595568,14.52653414,10.30983281,5.309479181,-1.671044983,9.313914635,-5.101950536,-2.966393063,1.145771646,2.808366804,7.703040892,-10.74513879,29.16999169
15.81099968,15.75330745,11.20275343,8.080820134,-0.544078966,8.500542612,-5.018966462,-2.873232212,1.209108847,2.819290293,7.697038755,-10.74762615,29.1700426
12.8208262,15.75971718,9.64619517,10.05749483,0.597852479,7.657509441,-4.93397416,-2.77920177,1.272439193,2.830135782,7.691021287,-10.75010874,29.17009312
6.583103164,13.63813085,6.229805424,11.20585408,1.704412502,6.790869794,-4.847035751,-2.684341694,1.335753512,2.840902949,7.684988481,-10.75258656,29.17014325
-2.368678325,9.014555232,1.797052583,11.60732536,2.725264256,5.906678346,-4.758213359,-2.588691939,1.399042634,2.851591472,7.67894033,-10.7550596,29.17019301
-12.79615374,1.517272928,-2.821313104,11.35644632,3.612529629,5.010989773,-4.667569103,-2.49229246,1.462297387,2.862201032,7.672876828,-10.75752787,29.17024238
-3.363871278,-7.953696108,-6.843366035,10.53142704,4.33465808,4.109858747,-4.575165107,-2.395183215,1.525508601,2.872731306,7.666797969,-10.75999136,29.17029136
6.254075825,-14.7468938,-9.499073676,9.182048399,4.888725884,3.209142316,-4.481063491,-2.297404158,1.588667103,2.883181975,7.660703745,-10.76245008,29.17033997
9.532553188,-14.84510632,-10.09311813,7.351598681,5.279092443,2.313907013,-4.385326378,-2.198995245,1.651763724,2.893552716,7.654594152,-10.76490403,29.17038818
3.875222536,-7.199809226,-8.412705315,5.08578331,5.510314787,1.429021742,-4.28801589,-2.099996432,1.714789291,2.90384321,7.648469182,-10.76735321,29.17043602
-4.988863418,3.511838047,-5.077932912,2.463492308,5.587446147,0.558859207,-4.189194148,-2.000447675,1.777734634,2.914053134,7.642328829,-10.76979762,29.17048347
-7.745921675,11.20919393,-0.986627904,-0.339903127,5.517694594,-0.29436273,-4.088923274,-1.90038893,1.840590581,2.924182169,7.636173086,-10.77223727,29.17053054
-0.430243457,12.37384201,2.965715792,-3.125515793,5.30944454,-1.129602544,-3.987265389,-1.799860153,1.903347962,2.934229993,7.630001948,-10.77467214,29.17057723
6.443938607,6.885396751,6.054048191,-5.702991898,4.97125043,-1.945988745,-3.884282617,-1.6989013,1.965997605,2.944196285,7.623815408,-10.77710224,29.17062353
-5.759247552,-3.064793907,7.847358918,-7.916111302,4.511666707,-2.742649843,-3.780037078,-1.597552325,2.028530339,2.954080724,7.617613458,-10.77952758,29.17066944
0.623170612,-9.332740853,7.990558561,-9.626060608,3.939247816,-3.518714348,-3.674590893,-1.495853186,2.090936993,2.963882989,7.611396094,-10.78194816,29.17071498
4.34579757,-9.71028966,6.165175813,-10.74644176,3.262548203,-4.273310771,-3.568006186,-1.393843838,2.153208397,2.97360276,7.605163309,-10.78436396,29.17076013
1.16276952,-4.674278894,2.394762093,-11.26741817,2.490122312,-5.005567621,-3.460345078,-1.291564237,2.215335378,2.983239715,7.598915095,-10.78677501,29.17080489
-1.525516994,2.224383047,-1.992399655,-11.19703619,1.631485499,-5.714613409,-3.35166969,-1.189054338,2.277308765,2.992793532,7.592651448,-10.78918129,29.17084927
-1.825975898,6.987424677,-5.383352932,-10.54945699,0.702267926,-6.399576644,-3.242042144,-1.086354098,2.339119388,3.002263893,7.586372359,-10.79158281,29.17089327
-1.292473201,7.425640584,-6.447255226,-9.349484952,-0.271257029,-7.059585836,-3.131524563,-0.983503473,2.400758076,3.011650474,7.580077824,-10.79397956,29.17093689
-0.778521494,4.450822682,-5.110398529,-7.640419335,-1.258537347,-7.693769495,-3.020179067,-0.880542417,2.462215656,3.020952956,7.573767836,-10.79637156,29.17098011
-1.52022072,0.765764689,-2.260624312,-5.521489011,-2.229956375,-8.301256132,-2.908067779,-0.777510887,2.523482959,3.030171017,7.567442387,-10.7987588,29.17102296
0.256374959,-3.350127727,1.041784464,-3.105755829,-3.156280722,-8.881174257,-2.795252821,-0.67444884,2.584550813,3.039304336,7.561101472,-10.80114127,29.17106542
1.908763506,-5.648885686,3.764429506,-0.506281639,-4.008276999,-9.432652379,-2.681796313,-0.57139623,2.645410047,3.048352593,7.554745085,-10.80351899,29.1711075
-1.285887328,-3.760679531,5.16338195,2.163871708,-4.756711814,-9.954819008,-2.567760379,-0.468393013,2.706051489,3.057315466,7.548373219,-10.80589195,29.17114919
-1.877898071,0.314199037,5.214358504,4.779606434,-5.372351779,-10.44680265,-2.453207139,-0.365479146,2.766465969,3.066192634,7.541985867,-10.80826015,29.1711905
1.809795638,3.328645558,4.106239396,7.1720891,-5.825963501,-10.90773183,-2.338198716,-0.262694584,2.826644316,3.074983777,7.535583024,-10.8106236,29.17123142
1.740297448,4.60953918,2.057408386,9.182959851,-6.088313592,-11.33673504,-2.222797232,-0.160079283,2.886577358,3.083688573,7.529164683,-10.81298229,29.17127196
-1.954158796,3.985467643,-0.528506657,10.67777593,-6.129915421,-11.73319404,-2.107064807,-0.057673199,2.946255924,3.092306697,7.522730841,-10.81533623,29.17131212
-2.220573543,1.707264814,-3.015766957,11.52697184,-5.920001273,-12.09777166,-1.991063565,0.044483713,3.005670843,3.100837824,7.516281496,-10.81768542,29.17135189
0.599317193,-1.438752643,-4.719380971,11.60143524,-5.426930856,-12.43245648,-1.874855626,0.146351496,3.064812944,3.10928163,7.509816646,-10.82002985,29.17139127
2.729816773,-3.782307433,-4.957890543,10.79202742,-4.635236,-12.73950518,-1.758503112,0.247890195,3.123673056,3.11763779,7.503336289,-10.82236953,29.17143028
1.714202857,-3.988457399,-3.347213061,9.103298728,-3.589401197,-13.02117448,-1.642068146,0.349059853,3.182242007,3.125905977,7.496840421,-10.82470445,29.17146889
-1.192005329,-2.173343131,-0.61636945,6.72032814,-2.352494869,-13.27973881,-1.525595092,0.449820516,3.240510627,3.134085868,7.490329041,-10.82703463,29.17150712
-3.176016767,0.859670742,2.315968779,3.868786551,-0.988574513,-13.51754367,-1.409057283,0.550132226,3.298469745,3.142177137,7.483802146,-10.82936006,29.17154497
0.10108539,3.797695907,4.554527968,0.774344859,0.438302371,-13.7369523,-1.292410298,0.649955029,3.356110189,3.15017946,7.477259734,-10.83168074,29.17158243
3.294192576,3.703124241,5.367237264,-2.351783622,1.864078284,-13.94032794,-1.175609713,0.749248969,3.413422788,3.158092511,7.470701803,-10.83399667,29.17161951
-3.276586307,-0.948131607,4.727375991,-5.352473994,3.224695728,-14.13003383,-1.058611105,0.847974089,3.470398371,3.165915965,7.464128349,-10.83630786,29.17165621
0.818259077,-3.803429079,2.98158213,-8.07009136,4.456097202,-14.30843321,-0.941370052,0.946090434,3.527027767,3.173649498,7.457539372,-10.8386143,29.17169251
3.078360306,-3.463873996,0.496378903,-10.34325892,5.494225209,-14.47788932,-0.82384213,1.043558048,3.583301805,3.181292784,7.450934867,-10.84091599,29.17172844
1.351280543,-0.742145557,-2.378068677,-12.01059989,6.27502225,-14.64076541,-0.705982916,1.140336976,3.639211313,3.188845498,7.444314834,-10.84321294,29.17176398
-1.631132128,2.655810401,-4.862613878,-12.91073748,6.734430824,-14.79942471,-0.587747989,1.23638726,3.694747122,3.196307315,7.43767927,-10.84550514,29.17179913
-2.192663959,3.439133086,-6.187560677,-12.89991314,6.826011696,-14.95623047,-0.469092923,1.331668946,3.749900058,3.203677911,7.431028171,-10.8477926,29.1718339
0.511790049,0.786442673,-6.178231474,-11.92943189,6.574513076,-15.11302363,-0.349973298,1.426142078,3.804660952,3.21095696,7.424361537,-10.85007532,29.17186828
2.04538254,-2.411900691,-4.907295691,-10.08560443,6.025159051,-15.2695559,-0.230344689,1.5197667,3.859020631,3.218144137,7.417679364,-10.8523533,29.17190228
-1.657181092,-2.995881285,-2.459175552,-7.5554337,5.22388811,-15.42505671,-0.110162674,1.612502855,3.912969926,3.225239118,7.41098165,-10.85462654,29.17193589
-1.566530995,-1.488598056,0.799182353,-4.54494804,4.216638741,-15.57875549,0.010617171,1.704310589,3.966499665,3.232241576,7.404268393,-10.85689503,29.17196912
1.588918196,0.41887844,4.146587533,-1.260175808,3.049349434,-15.72988164,0.132039267,1.795149945,4.019600677,3.239151188,7.397539591,-10.85915879,29.17200196
0.889970795,2.110620416,6.787487779,2.092854642,1.767958678,-15.87766459,0.254148039,1.884980968,4.07226379,3.245967628,7.39079524,-10.86141781,29.17203442
-1.358001874,2.254193981,7.918269975,5.308114957,0.418404961,-16.02133375,0.376987908,1.973763701,4.124479833,3.252690571,7.384035339,-10.86367209,29.17206649
1.089375765,0.633106394,6.97443062,8.195521765,-0.953373227,-16.16011856,0.500603298,2.061458189,4.176239636,3.259319692,7.377259886,-10.86592164,29.17209818
1.183612398,-1.207400185,4.452543191,10.64504671,-2.301437398,-16.29324843,0.625038632,2.148024476,4.227534027,3.265854667,7.370468878,-10.86816645,29.17212948
-1.121246145,-1.911918965,1.055434063,12.62770675,-3.579849062,-16.41995277,0.750338333,2.233422607,4.278353836,3.272295169,7.363662312,-10.87040652,29.1721604
-1.116056193,-0.823091972,-2.537394497,14.13089647,-4.742772258,-16.53946919,0.876554998,2.317612624,4.32868989,3.278640875,7.356840186,-10.87264186,29.17219093
0.138696327,0.907255849,-5.677627705,15.1464957,-5.748856271,-16.65106869,1.003774638,2.400554574,4.378533019,3.284891459,7.350002498,-10.87487247,29.17222107
1.239043672,1.744140296,-7.742804038,15.68760601,-6.57547781,-16.75403731,1.132098297,2.482208499,4.427874052,3.291046595,7.343149246,-10.87709835,29.17225083
0.136483821,0.552981495,-8.37599629,15.8022164,-7.21523672,-16.84767893,1.261644852,2.562534443,4.476703817,3.29710596,7.336280427,-10.87931949,29.17228021
-0.503370677,-1.313947093,-8.162311299,15.59011277,-7.671463622,-16.9313037,1.392539466,2.641492452,4.525013144,3.303069228,7.329396039,-10.8815359,29.1723092
-1.404762971,-1.957042398,-7.864299372,15.16699773,-7.953436295,-17.00420875,1.524894262,2.719042569,4.572792862,3.308936075,7.322496079,-10.88374758,29.1723378
1.479016033,-0.476469824,-7.986627813,14.65083078,-8.07153609,-17.06588077,1.658790849,2.795144838,4.620033798,3.314706174,7.315580545,-10.88595454,29.17236602
1.051553054,1.544553378,-8.533487754,14.12534936,-8.035760652,-17.11622617,1.794266981,2.869759304,4.666726783,3.320379201,7.308649434,-10.88815676,29.17239385
-1.636718093,2.628545434,-9.298394175,13.57103215,-7.857560008,-17.15364709,1.93130851,2.942846011,4.712862644,3.325954831,7.301702745,-10.89035426,29.17242129
-0.308251259,1.921581429,-10.07493913,12.92776575,-7.548748981,-17.17612759,2.069848033,3.014365002,4.758432211,3.331432739,7.294740475,-10.89254703,29.17244835
1.806758364,0.39234612,-10.79589792,12.13975164,-7.120765482,-17.18196352,2.209752981,3.084276322,4.803426313,3.336812601,7.287762622,-10.89473507,29.17247502
-0.743022928,-1.029901785,-11.32764897,11.15535901,-6.584619773,-17.1698061,2.350818547,3.152540016,4.847835779,3.34209409,7.280769183,-10.89691839,29.17250131
-1.975038926,-2.58760193,-11.50500748,9.919202259,-5.95123356,-17.13832454,2.492769343,3.219116127,4.891651437,3.347276882,7.273760155,-10.89909698,29.17252721
-0.647932614,-4.361994764,-11.18710396,8.400211076,-5.23152855,-17.0861597,2.635301627,3.283964699,4.934864116,3.352360652,7.266735537,-10.90127085,29.17255273
1.789841194,-5.020622637,-10.24932437,6.589684358,-4.43642645,-17.01194827,2.778107493,3.347045777,4.977464645,3.357345075,7.259695326,-10.90344,29.17257786
2.139219736,-3.512266761,-8.573784749,4.517497873,-3.576848966,-16.91432681,2.920878901,3.408319405,5.019443854,3.362229826,7.25263952,-10.90560443,29.1726026
-0.887291806,-0.084283378,-6.062013153,2.229946494,-2.663717805,-16.79193188,3.063307808,3.467745627,5.06079257,3.36701458,7.245568116,-10.90776413,29.17262696
-2.281856551,3.947944454,-2.770974051,-0.218543368,-1.707954673,-16.64340003,3.205086172,3.525284488,5.101501623,3.371699012,7.238481112,-10.90991911,29.17265093
1.090124147,7.130946103,1.2020319,-2.771883311,-0.720481277,-16.46736782,3.34590595,3.58089603,5.141561842,3.376282797,7.231378505,-10.91206938,29.17267451
2.318938442,7.692363094,5.63290238,-5.373984935,0.287780676,-16.26247181,3.485459101,3.634540299,5.180964055,3.38076561,7.224260294,-10.91421492,29.17269771
-0.852089086,4.707364064,9.86697153,-7.968759836,1.30590948,-16.02734854,3.623437581,3.686177339,5.219699092,3.385147126,7.217126476,-10.91635575,29.17272052
-1.721337331,-0.275544769,13.45793938,-10.50011961,2.322983427,-15.76063458,3.75953335,3.735767194,5.257757781,3.389427019,7.209977048,-10.91849186,29.17274295
-2.142741103,-5.453324824,16.15052953,-12.91197586,3.328080813,-15.46096648,3.893438364,3.783269907,5.295130951,3.393604965,7.202812009,-10.92062325,29.17276499
-2.211558402,-9.013089561,17.71501137,-15.15231078,4.310279928,-15.1269808,4.024844582,3.828645524,5.331809431,3.39768064,7.195631355,-10.92274993,29.17278664
-0.112078124,-10.1413317,18.02205673,-17.19109879,5.258659068,-14.7573141,4.153443961,3.871854089,5.36778405,3.401653717,7.188435085,-10.9248719,29.17280791
1.417916145,-9.418461608,17.34822136,-19.01678595,6.162296526,-14.35060292,4.278928459,3.912855644,5.403045636,3.405523871,7.181223195,-10.92698915,29.17282879
1.980222446,-7.436397311,15.91396115,-20.58979239,7.010270594,-13.90548384,4.400990034,3.951610236,5.43758502,3.409290779,7.173995685,-10.92910168,29.17284928
1.460127573,-4.81311657,13.88393798,-21.86208769,7.791573977,-13.42059339,4.519320643,3.988077907,5.471393028,3.412954115,7.16675255,-10.93120951,29.17286939
-0.368887672,-1.231298412,11.39933938,-22.78655155,8.496091127,-12.89456815,4.633612245,4.022218702,5.504460491,3.416513553,7.15949379,-10.93331262,29.17288911
-1.701904963,3.391594396,8.5446991,-23.32084436,9.118487199,-12.32604466,4.743556797,4.053992666,5.536778238,3.419968769,7.152219401,-10.93541102,29.17290844
0.369440674,8.635211164,5.343992154,-23.42292423,9.65372503,-11.71365948,4.848846257,4.083359842,5.568337096,3.423319438,7.144929381,-10.93750471,29.17292739
1.480472645,12.13780237,1.895633966,-23.04791136,10.09392958,-11.05604917,4.949172583,4.110280274,5.599127895,3.426565234,7.137623728,-10.9395937,29.17294595
-1.379102995,12.36545511,-1.864179315,-22.14969197,10.42999182,-10.35185028,5.044227732,4.134714008,5.629141465,3.429705834,7.13030244,-10.94167797,29.17296412
0.054248308,12.20870807,-6.477531607,-20.68200775,10.65265819,-9.599699375,5.133703662,4.156621086,5.658368633,3.432740911,7.122965514,-10.94375754,29.17298191
1.253189332,9.919339711,-11.53687487,-18.59860038,10.7526751,-8.798233003,5.217292332,4.175961553,5.686800228,3.43567014,7.115612947,-10.9458324,29.17299931
-1.261457689,3.409355183,-16.32304716,-15.85321153,10.72122923,-7.946527973,5.294685698,4.192695453,5.71442708,3.438493198,7.108244738,-10.94790256,29.17301632
1.336939634,-4.010419024,-20.21717124,-12.4039297,10.5517112,-7.045865021,5.365575719,4.20678283,5.741240017,3.441209758,7.100860884,-10.949968,29.17303294
-1.486139947,-6.339986025,-22.62159956,-8.235630449,10.24003519,-6.10004846,5.429654353,4.21818373,5.767229869,3.443819496,7.093461382,-10.95202875,29.17304918
0.008480634,-7.142849123,-22.94158691,-3.400485139,9.783953831,-5.114721066,5.486613557,4.226858192,5.792387465,3.446322086,7.086046231,-10.95408479,29.17306503
1.983389055,-7.755290023,-20.48143662,1.917751233,9.182137321,-4.09644315,5.536145289,4.232766246,5.816703653,3.448717204,7.078615427,-10.95613613,29.1730805
-2.307676163,-9.054806939,-14.67690172,7.426839012,8.433442301,-3.051961487,5.577941506,4.235867891,5.840169304,3.451004525,7.07116897,-10.95818277,29.17309557
-0.298400289,-12.24678171,-5.67764418,12.8137549,7.536734741,-1.988032175,5.611694167,4.23612312,5.862775299,3.453183724,7.063706855,-10.96022471,29.17311026
3.029013625,-12.00928635,5.497881995,17.76547558,6.490880611,-0.911411315,5.63709523,4.233491925,5.884512518,3.455254475,7.056229081,-10.96226194,29.17312457
-2.936215947,-4.189914937,16.24932335,21.96897777,5.294833645,0.171057232,5.653836652,4.227934122,5.90537202,3.457216454,7.048735645,-10.96429448,29.17313848
