E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12
-51.11621377,-39.55388306,23.17069008,-6.795596895,5.048184315,-6.651094464,-7.593962858,-2.569307613,17.79508287,22.91376706,29.29696804,62.54536628
-30.99744675,11.66967526,64.53400859,-4.778317573,4.476807898,-7.136618032,-7.710584463,-2.443281282,17.84193389,22.91744472,29.30177162,62.54460612
16.89911346,63.05292886,98.65924023,-2.707901167,3.870259239,-7.603979794,-7.822447048,-2.317360311,17.88864832,22.92109002,29.30656219,62.54384601
67.81224857,78.134551,120.2469262,-0.588026402,3.233498597,-8.052567593,-7.929432195,-2.191551854,17.935225,22.92470295,29.31133975,62.54308595
-72.64777689,37.55383344,125.6055066,1.577627997,2.571486229,-8.481769273,-8.031421484,-2.065863066,17.98166277,22.92828347,29.31610428,62.54232594
-46.4848486,-18.86737678,117.4800326,3.780366828,1.889182396,-8.890972676,-8.128296496,-1.9403011,18.02796049,22.93183156,29.32085579,62.54156598
13.07494193,-65.26292547,100.2435202,5.991428979,1.191547353,-9.279565645,-8.21993881,-1.814873111,18.074117,22.9353472,29.32559426,62.54080608
65.11233637,-92.24349163,78.27400193,8.177036861,0.483541361,-9.646936022,-8.306230009,-1.689586251,18.12013113,22.93883035,29.33031969,62.54004622
87.09117246,-92.43594613,55.32260587,10.30341289,-0.229875324,-9.992471652,-8.387051673,-1.564447676,18.16600174,22.94228099,29.33503208,62.53928642
58.76255343,-61.0504075,32.57644249,12.33677947,-0.943742442,-10.31556038,-8.462285382,-1.439464539,18.21172766,22.94569909,29.33973142,62.53852668
-3.524116526,-6.172787229,10.37011418,14.24335902,-1.653099736,-10.61559004,-8.531812717,-1.314643993,18.25730774,22.94908462,29.3444177,62.53776698
-65.11187334,51.59984425,-11.01817762,15.98937394,-2.352986947,-10.89194848,-8.595515258,-1.189993194,18.30274083,22.95243757,29.34909092,62.53700734
-91.85447792,90.74114148,-31.31023144,17.54104666,-3.038443817,-11.14402355,-8.653274587,-1.065519294,18.34802577,22.95575789,29.35375106,62.53624775
-88.45208297,100.2438371,-50.49053207,18.86459957,-3.704510088,-11.37120308,-8.704972284,-0.941229448,18.39316141,22.95904557,29.35839813,62.53548821
-69.87428884,85.659519,-69.1329721,19.9262551,-4.346225501,-11.57287493,-8.750489929,-0.81713081,18.43814658,22.96230058,29.36303212,62.53472872
-33.58023583,54.89665319,-86.22878198,20.69223565,-4.958629798,-11.74842692,-8.789709103,-0.693230533,18.48298013,22.96552288,29.36765302,62.53396929
12.06837233,15.60493179,-100.3078551,21.12899787,-5.536996948,-11.8972466,-8.822511696,-0.569535771,18.52766091,22.96871246,29.37226083,62.53320991
53.34448648,-24.22060756,-109.9000848,21.2041484,-6.07775093,-12.01870514,-8.848795992,-0.44605365,18.57218776,22.97186929,29.37685554,62.53245058
79.98408688,-57.19795667,-113.5353644,20.8869717,-6.578993545,-12.11211287,-8.868521233,-0.322791173,18.61655952,22.97499333,29.38143714,62.53169131
88.68926171,-78.60121526,-109.7533356,20.15907829,-7.041404352,-12.17676497,-8.881661833,-0.199755305,18.66077504,22.97808457,29.38600563,62.53093208
82.55158978,-88.15909637,-97.29751032,19.04166284,-7.466254077,-12.21195667,-8.888192087,-0.07695313,18.70483316,22.98114297,29.390561,62.53017291
64.7967297,-87.06743195,-76.07810973,17.56566832,-7.854813445,-12.21698304,-8.888085898,0.045607775,18.74873272,22.98416851,29.39510325,62.5294138
36.23168358,-75.8487415,-48.20001089,15.76203768,-8.208353182,-12.19111716,-8.881339048,0.167919683,18.79247258,22.98716116,29.39963236,62.52865473
-11.80424016,-54.54051252,-16.42542918,13.6617139,-8.528144013,-12.13354559,-8.868033827,0.289974857,18.83605157,22.9901209,29.40414834,62.52789572
-54.41180102,-23.48019294,16.44344837,11.29563991,-8.815422539,-12.04346738,-8.848274128,0.411765558,18.87946854,22.9930477,29.40865118,62.52713676
-70.91779595,14.47080674,47.60443472,8.694758694,-9.071193337,-11.92031364,-8.822163843,0.533284047,18.92272232,22.99594152,29.41314087,62.52637785
-27.16724822,48.29930236,74.25534284,5.890013195,-9.295998183,-11.76397825,-8.789806864,0.654522585,18.96581178,22.99880235,29.41761741,62.525619
62.36388149,59.51304717,93.59398571,2.912346376,-9.489967573,-11.5747664,-8.751307083,0.775473432,19.00873574,23.00163016,29.42208078,62.52486019
-57.72320144,38.01956468,103.55124,-0.207298806,-9.652652393,-11.35356288,-8.706768393,0.896128849,19.05149306,23.00442492,29.42653099,62.52410145
-45.73205915,7.448891224,104.9948702,-3.44261262,-9.783403484,-11.1014525,-8.656294687,1.016481097,19.09408258,23.0071866,29.43096803,62.52334275
-11.28848074,-18.60977353,99.53351077,-6.775091598,-9.881503658,-10.81958813,-8.599989856,1.136522438,19.13650314,23.00991517,29.43539188,62.52258411
19.98129936,-34.75678462,88.73752287,-10.14795887,-9.946187509,-10.50917085,-8.537957793,1.256245131,19.17875358,23.01261062,29.43980256,62.52182552
38.39236645,-35.77088398,74.14360807,-13.49371091,-9.97667572,-10.17141564,-8.47030239,1.375641438,19.22083276,23.0152729,29.44420004,62.52106698
25.77568682,-19.23357911,57.13535252,-16.74484418,-9.97220872,-9.80751775,-8.39712754,1.494703619,19.26273951,23.01790201,29.44858432,62.5203085
-7.991469009,7.900584825,39.00307585,-19.83385516,-9.932063004,-9.418636354,-8.318537135,1.613423936,19.30447267,23.0204979,29.45295541,62.51955007
-25.602237,22.24506421,21.4995026,-22.69324032,-9.855531682,-9.005914011,-8.234635068,1.731794649,19.3460311,23.02306055,29.45731328,62.51879169
3.873727917,6.553935869,5.183255823,-25.25549613,-9.741910414,-8.570490735,-8.14552523,1.849808018,19.38741364,23.02558994,29.46165794,62.51803336
19.08816551,-14.97823481,-12.20892466,-27.45311906,-9.590494931,-8.113506464,-8.051311514,1.967456306,19.42861912,23.02808604,29.46598937,62.51727509
1.082201983,-13.99863369,-32.60793424,-29.21860558,-9.400580966,-7.636101138,-7.952097813,2.084731773,19.4696464,23.03054881,29.47030758,62.51651687
-14.32592846,-0.61469716,-53.92152575,-30.48445217,-9.171464253,-7.139414693,-7.847988019,2.201626678,19.51049432,23.03297824,29.47461256,62.51575871
-13.08652047,6.571777114,-73.02456193,-31.18261248,-8.902983346,-6.62458707,-7.739086023,2.318133285,19.55116172,23.0353743,29.4789043,62.51500059
-2.420828687,6.536588516,-87.47854254,-31.24309323,-8.596923715,-6.092758205,-7.625495719,2.434243852,19.59164745,23.03773696,29.48318279,62.51424254
7.654711662,2.632174981,-95.55642535,-30.59618194,-8.254790049,-5.545068037,-7.507321,2.549950642,19.63195034,23.04006619,29.48744804,62.51348453
10.36630205,-1.812887984,-96.06735616,-29.1846811,-7.878158276,-4.982656506,-7.384665756,2.665245914,19.67206925,23.04236196,29.49170002,62.51272658
3.003949474,-3.610291374,-88.16965276,-27.01568631,-7.468678222,-4.406663548,-7.257633881,2.78012193,19.71200302,23.04462426,29.49593874,62.51196868
-10.30488343,-0.971709259,-72.31043038,-24.16496836,-7.027999718,-3.818229104,-7.126329267,2.894570951,19.7517505,23.04685304,29.50016419,62.51121083
10.3075688,4.197304823,-49.78920533,-20.72232024,-6.557772591,-3.21849311,-6.990855806,3.008585237,19.79131051,23.0490483,29.50437637,62.51045304
-0.605517607,0.242313942,-22.39202133,-16.77753496,-6.059646672,-2.608595506,-6.851317391,3.122157049,19.83068192,23.05120999,29.50857526,62.5096953
-10.36716722,-6.264086871,6.674246778,-12.42040555,-5.535271787,-1.989676229,-6.707817913,3.235278649,19.86986356,23.05333809,29.51276087,62.50893761
8.547549187,-5.807232871,34.07270061,-7.740724997,-4.986297766,-1.362875219,-6.560461267,3.347942296,19.90885429,23.05543257,29.51693318,62.50817998
9.917105139,-0.220604444,57.88104262,-2.828286325,-4.414374439,-0.729332413,-6.409351343,3.460140252,19.94765293,23.05749342,29.5210922,62.5074224
9.415777539,6.504611701,76.52887822,2.227117461,-3.821151632,-0.090187751,-6.254592034,3.571864778,19.98625834,23.05952059,29.52523791,62.50666488
2.100927303,12.39707169,88.44288596,7.335693352,-3.208279176,0.55341883,-6.096287232,3.683108134,20.02466936,23.06151407,29.5293703,62.50590741
-5.246721864,15.11053434,92.13127891,12.40764834,-2.577406899,1.200347392,-5.93454083,3.793862581,20.06288484,23.06347383,29.53348938,62.50514999
-9.617954873,12.35313814,86.97988585,17.35270265,-1.93018463,1.849457995,-5.769456721,3.904120381,20.10090361,23.06539983,29.53759513,62.50439263
0.305053309,2.658941022,74.65700147,22.08358123,-1.268262198,2.499610701,-5.601138796,4.013873794,20.13872453,23.06729206,29.54168756,62.50363531
9.140928463,-12.13968152,57.36248209,26.53232907,-0.59328943,3.149665573,-5.429690947,4.12311508,20.17634643,23.06915049,29.54576665,62.50287806
-8.921163983,-25.55086633,37.29120501,30.63594287,0.093083843,3.798482671,-5.255217068,4.231836501,20.21376817,23.07097508,29.54983239,62.50212085
8.507130819,-26.23719606,16.61330392,34.33141933,0.789207794,4.444922057,-5.077821051,4.340030317,20.25098857,23.07276581,29.55388479,62.50136371
7.34795755,-11.84523882,-2.95089187,37.55575514,1.493432593,5.087843793,-4.897606787,4.44768879,20.2880065,23.07452266,29.55792384,62.50060661
-8.584648426,10.6249246,-21.00943102,40.245947,2.204108412,5.72610794,-4.71467817,4.55480418,20.32482079,23.0762456,29.56194952,62.49984957
-5.538101164,27.06675119,-37.12245059,42.33899162,2.919585422,6.358574561,-4.529139091,4.661368748,20.36143029,23.0779346,29.56596184,62.49909258
4.416958877,34.91400549,-50.88716878,43.77188569,3.638213794,6.984103716,-4.341093444,4.767374754,20.39783384,23.07958964,29.56996079,62.49833565
9.017289675,36.70948362,-62.52723378,44.4816259,4.3583437,7.601555467,-4.15064512,4.872814461,20.43403028,23.08121068,29.57394635,62.49757876
-0.766190145,34.99166964,-72.63614241,44.40519421,5.078340073,8.209789876,-3.957898011,4.977680128,20.47001846,23.0827977,29.57791854,62.49682194
-9.685943042,29.02596269,-81.37092543,43.479667,5.796473387,8.807667004,-3.762956011,5.081964016,20.50579723,23.08435068,29.58187733,62.49606517
-8.292803564,17.37841764,-88.09089731,41.64266329,6.510471489,9.394046913,-3.565923011,5.185658386,20.54136542,23.08586958,29.58582272,62.49530845
-1.376866573,1.236014018,-91.97703681,38.83172899,7.218135354,9.967789665,-3.366902903,5.2887555,20.57672188,23.08735438,29.58975472,62.49455178
7.269845375,-16.38234097,-92.21013595,34.98416658,7.917322619,10.52775532,-3.165999581,5.391247617,20.61186546,23.08880506,29.5936733,62.49379517
11.64703374,-33.06946413,-88.01192734,30.07821914,8.60589092,11.07280394,-2.963316937,5.493126999,20.646795,23.09022158,29.59757847,62.49303862
7.738653194,-46.29242548,-78.77070698,24.25869315,9.281697896,11.60179559,-2.758958862,5.594385907,20.68150934,23.09160392,29.60147022,62.49228211
-5.880306713,-50.90977597,-64.08601236,17.71208259,9.942601182,12.11359033,-2.553029249,5.695016601,20.71600732,23.09295205,29.60534854,62.49152567
-13.31145533,-41.07103216,-44.43981642,10.62488147,10.58645842,12.60704822,-2.345631991,5.795011342,20.7502878,23.09426594,29.60921343,62.49076927
-0.504482991,-15.23119698,-21.30052479,3.183583789,11.21112723,13.08102932,-2.13687098,5.894362391,20.78434962,23.09554558,29.61306488,62.49001293
7.11390976,17.04595652,3.659237244,-4.425316462,11.81446527,13.53439369,-1.926850109,5.99306201,20.81819161,23.09679093,29.61690289,62.48925665
14.85277336,44.79090432,28.7668444,-12.01532528,12.39433017,13.9660014,-1.715673268,6.091102458,20.85181262,23.09800196,29.62072744,62.48850042
-7.287111655,58.00239229,52.34967139,-19.39994867,12.94857956,14.37471251,-1.503444352,6.188475996,20.88521151,23.09917864,29.62453854,62.48774424
-15.74302833,54.78888375,72.61343908,-26.39269264,13.47507108,14.75938708,-1.290267253,6.285174886,20.9183871,23.10032096,29.62833618,62.48698812
7.33923736,36.23132553,87.60988771,-32.80706318,13.97166237,15.11888516,-1.076245861,6.381191388,20.95133825,23.10142888,29.63212034,62.48623205
16.54159049,8.234088134,96.59964283,-38.4565663,14.43621107,15.45206683,-0.861484071,6.476517764,20.9840638,23.10250238,29.63589103,62.48547603
-6.869042374,-21.67611422,99.19112406,-43.16986725,14.8665748,15.75779214,-0.646085775,6.571146273,21.01656259,23.10354143,29.63964824,62.48472008
-17.31738791,-47.3509141,95.0728316,-46.85571188,15.26061122,16.03492116,-0.430154864,6.665069177,21.04883347,23.104546,29.64339196,62.48396417
-8.84916506,-63.09095178,84.02619919,-49.5157796,15.61617795,16.28231394,-0.213795231,6.758278737,21.08087528,23.10551607,29.64712219,62.48320832
1.048577885,-66.91553819,65.85210416,-51.17119339,15.93113263,16.49883055,0.002889231,6.850767213,21.11268687,23.1064516,29.65083892,62.48245252
11.84168239,-57.00425739,40.72880719,-51.84389103,16.20414772,16.68333105,0.219794631,6.942526866,21.14426708,23.10735258,29.65454214,62.48169678
19.03076286,-33.53838728,10.49148989,-51.55843488,16.43652022,16.8346755,0.436817075,7.033549958,21.17561474,23.10821897,29.65823186,62.48094109
9.728865809,2.059721802,-21.96602583,-50.3376631,16.62782295,16.95172396,0.653852672,7.123828748,21.20672872,23.10905075,29.66190805,62.48018546
-9.287917692,39.63045938,-53.23570245,-48.2037791,16.77699398,17.0333365,0.870797528,7.213355499,21.23760785,23.10984789,29.66557072,62.47942988
-20.39802154,66.65703292,-79.81779545,-45.17898631,16.8829726,17.07837198,1.087547753,7.30212247,21.26825097,23.11061037,29.66921986,62.47867436
-18.75928228,73.87503537,-98.70554314,-41.28548814,16.94458464,17.08580271,1.303999453,7.390121922,21.29865694,23.11133815,29.67285547,62.47791889
-8.750692357,60.55926227,-109.0402305,-36.545488,16.9600456,17.05521029,1.520049754,7.477346117,21.32882458,23.11203121,29.67647753,62.47716348
4.992010372,32.40869847,-111.1430056,-30.99877015,16.92683642,16.98690496,1.73560175,7.563787315,21.35875276,23.11268953,29.68008605,62.47640812
17.72783746,-3.14630527,-105.4355863,-24.7606644,16.84205125,16.88157498,1.950567249,7.649437777,21.38844031,23.11331307,29.68368101,62.47565282
23.09152579,-38.48112353,-92.30122012,-17.98497072,16.70271866,16.73996982,2.164862481,7.734289764,21.41788607,23.11390181,29.68726241,62.47489757
12.70224338,-65.32432393,-72.18917062,-10.83071142,16.50580954,16.56288863,2.378411655,7.818335537,21.44708889,23.11445573,29.69083025,62.47414237
-9.717918305,-79.99594108,-45.9101576,-3.456908814,16.24806783,16.35135552,2.591140943,7.901567356,21.47604762,23.11497479,29.69438451,62.47338723
-24.09004127,-78.8148194,-14.88291766,3.977414806,15.92618077,16.10645136,2.802976514,7.983977483,21.50476109,23.11545896,29.6979252,62.47263215
-22.19726317,-60.96794032,18.47400527,11.31323713,15.53683556,15.82925699,3.01384454,8.065558177,21.53322816,23.11590823,29.70145231,62.47187712
-15.70900641,-29.88422558,51.51029234,18.39153585,15.07671943,15.52085329,3.223671191,8.146301701,21.56144766,23.11632255,29.70496583,62.47112214
22.19346116,7.61950158,81.57537161,25.05328867,14.5425196,15.18231583,3.432387898,8.226200315,21.58941844,23.11670191,29.70846576,62.47036722
24.07283163,44.54245799,106.0186711,31.13947328,13.93092329,14.81469919,3.63994713,8.305246279,21.61713934,23.11704626,29.71195211,62.46961236
-7.749137203,72.77479478,122.189619,36.49106737,13.23861772,14.41905266,3.846306618,8.383431855,21.64460922,23.11735558,29.71542486,62.46885755
-23.28224977,85.2182253,127.4376432,40.94904864,12.4622901,13.99642554,4.05142409,8.460749304,21.6718269,23.11762984,29.71888402,62.46810279
-3.729633045,76.39626689,119.987784,44.39030126,11.59862765,13.54786712,4.255257278,8.537190885,21.69879124,23.11786901,29.72232958,62.46734809
21.67568122,45.19626748,101.5675298,46.83533531,10.6443176,13.07442671,4.45776391,8.612748861,21.72550108,23.11807305,29.72576153,62.46659345
5.769735934,-3.925018252,74.77998105,48.34056733,9.59604717,12.5771536,4.658901716,8.687415492,21.75195527,23.11824194,29.72917989,62.46583886
-19.34703103,-54.23523054,42.22823831,48.9620679,8.450849553,12.05709709,4.858628427,8.761183038,21.77815264,23.11837565,29.73258464,62.46508433
-17.21239143,-86.20380003,6.515402102,48.75231599,7.209349559,11.51530647,5.056901772,8.834043761,21.80409205,23.11847414,29.73597578,62.46432985
-3.734627044,-87.99964734,-29.75542707,47.75461392,5.881348625,10.95283105,5.25367948,8.905989922,21.82977233,23.11853739,29.73935332,62.46357542
13.00180273,-64.05828276,-64.13838135,46.01005637,4.478855849,10.37072012,5.448919282,8.977013781,21.85519233,23.11856535,29.74271724,62.46282105
12.13588656,-24.01983313,-94.78642446,43.55973801,3.013880331,9.770022985,5.642578908,9.047107599,21.88035089,23.11855801,29.74606755,62.46206674
2.322759564,20.14626447,-119.8893563,40.44475351,1.498431169,9.151788936,5.834616086,9.116263637,21.90524687,23.11851533,29.74940425,62.46131248
1.307052193,55.96097847,-137.6068776,36.70619756,-0.055482538,8.517067274,6.024988547,9.184474155,21.92987909,23.11843728,29.75272733,62.46055828
-3.544558997,81.29323121,-146.0986892,32.38516481,-1.635851691,7.866907295,6.213654021,9.251731416,21.95424642,23.11832382,29.75603679,62.45980413
-7.923922338,89.94046993,-143.5266424,27.52490046,-3.23066719,7.202358298,6.400570238,9.318027678,21.97834768,23.11817494,29.75933263,62.45905004
-6.50324205,76.85709409,-128.8195478,22.18901277,-4.827919938,6.524469581,6.585694927,9.383355205,22.00218173,23.11799059,29.76261485,62.45829601
-2.589349089,45.75851533,-103.941796,16.49030446,-6.415600835,5.834290442,6.768985817,9.447706255,22.0257474,23.11777074,29.76588345,62.45754203
3.938910013,1.958757228,-71.61613504,10.55333923,-7.981700782,5.132870178,6.95040064,9.51107309,22.04904355,23.11751537,29.76913842,62.4567881
8.807965281,-46.23343321,-34.56531283,4.502680808,-9.514210681,4.421258087,7.129897124,9.573447971,22.07206901,23.11722445,29.77237976,62.45603423
-0.205386458,-84.73967577,4.48792268,-1.537107099,-11.00112143,3.700503467,7.307432999,9.634823159,22.09482264,23.11689793,29.77560747,62.45528042
-9.613027282,-92.24819921,42.79611141,-7.441460778,-12.43042394,2.971655616,7.482965995,9.695190915,22.11730327,23.1165358,29.77882154,62.45452666
10.3262971,-55.34988069,77.84130533,-13.08581652,-13.7901091,2.235763832,7.656453842,9.754543498,22.13950974,23.11613802,29.78202199,62.45377296
-11.19122457,-0.139261985,108.3942865,-18.3456106,-15.06816781,1.493877413,7.82785427,9.812873171,22.16144091,23.11570456,29.78520879,62.45301931
12.13108883,35.06026225,133.5541977,-23.09627932,-16.25259098,0.747045656,7.997125009,9.870172194,22.18309562,23.11523538,29.78838196,62.45226572
7.793757095,57.70145864,152.4201814,-27.21325896,-17.33136951,-0.003682141,8.164223787,9.926432828,22.20447271,23.11473047,29.79154149,62.45151218
-13.91795597,75.43234984,164.0913804,-30.5719858,-18.2924943,-0.75725668,8.329108336,9.981647333,22.22557102,23.11418977,29.79468737,62.4507587
-11.34984295,90.27201488,167.6768545,-33.05781341,-19.12395625,-1.512628663,8.491736384,10.03580797,22.2463894,23.11361328,29.79781961,62.45000528
3.68582538,94.4504925,162.686279,-34.62119224,-19.81374626,-2.268748792,8.652065662,10.088907,22.26692669,23.11300095,29.80093821,62.44925191
13.17628466,76.54946118,149.9698119,-35.3242016,-20.34985524,-3.024567769,8.810053899,10.14093669,22.28718174,23.11235275,29.80404315,62.4484986
13.11291456,31.32381645,130.285678,-35.25409555,-20.72052716,-3.779036298,8.965658826,10.19188929,22.30715339,23.11166866,29.80713445,62.44774534
-14.09123253,-28.50999901,104.2788823,-34.49418422,-20.91795201,-4.531103081,9.118838171,10.24175707,22.32684049,23.11094863,29.81021209,62.44699214
-10.61070938,-74.79793737,72.59442947,-33.11573763,-20.94637175,-5.279704891,9.269549665,10.29053228,22.34624187,23.11019265,29.81327608,62.446239
-2.662907671,-93.34311185,35.87732456,-31.18685254,-20.81311982,-6.023860306,9.417751037,10.33820719,22.36535639,23.10940068,29.81632641,62.44548591
0.718324395,-84.26681663,-4.862790099,-28.77556527,-20.5251574,-6.7630206,9.563400017,10.38477406,22.38418288,23.10857268,29.81936309,62.44473288
0.180628944,-53.95965855,-47.15844983,-25.94991217,-20.08919472,-7.496887991,9.706454336,10.43022515,22.4027202,23.10770864,29.8223861,62.4439799
-1.413396644,-13.40169225,-88.1876974,-22.77792956,-19.51197743,-8.225129269,9.846871722,10.47455272,22.42096717,23.10680851,29.82539545,62.44322698
7.074137461,26.69140319,-125.1582436,-19.32765377,-18.80051666,-8.947145756,9.984609906,10.51774903,22.43892266,23.10587226,29.82839114,62.44247412
9.235264107,62.65704083,-155.2850343,-15.66712113,-17.9618894,-9.662272904,10.11962662,10.55980634,22.4565855,23.10489987,29.83137316,62.44172131
15.45929698,81.62535288,-175.7830155,-11.86436798,-17.00317265,-10.36984616,10.25187959,10.60071691,22.47395454,23.1038913,29.83434152,62.44096856
8.182209255,81.77735617,-184.5346772,-7.987430651,-15.9314434,-11.06920098,10.38132654,10.64047301,22.49102862,23.10284653,29.8372962,62.44021586
-3.359249458,65.39106716,-181.819207,-4.105423883,-14.75377864,-11.75967282,10.50792521,10.67906689,22.50780658,23.10176552,29.84023721,62.43946322
0.244278266,34.57983696,-167.4894215,-0.291776087,-13.47725538,-12.44059712,10.63163333,10.71649082,22.52428728,23.10064824,29.84316454,62.43871064
7.511034673,-3.764268574,-141.1246583,3.37900591,-12.10895061,-13.11130933,10.75240862,10.75273705,22.54046954,23.09949465,29.8460782,62.43795811
1.77214812,-39.17638158,-102.2999431,6.832415285,-10.65594132,-13.77114491,10.87020883,10.78779785,22.55635223,23.09830474,29.84897819,62.43720564
-25.51555055,-60.10680136,-50.49083699,9.993945213,-9.125304506,-14.4194393,10.98499166,10.82166548,22.57193417,23.09707846,29.85186449,62.43645322
7.37893258,-60.94010591,13.57721454,12.78908887,-7.524117168,-15.05552796,11.09671486,10.8543322,22.58721422,23.09581579,29.85473711,62.43570087
-19.18333987,-22.11349622,82.16132035,15.14333943,-5.859456298,-15.67874634,11.20533616,10.88579026,22.60219122,23.0945167,29.85759604,62.43494856
28.06073569,32.77647339,142.8659016,16.98219006,-4.138398893,-16.28842988,11.31081328,10.91603194,22.61686401,23.09318115,29.86044129,62.43419632
29.18518801,46.63972932,182.5279737,18.23113395,-2.368021946,-16.88391405,11.41310396,10.94504949,22.63123144,23.09180911,29.86327285,62.43344413
-14.8163351,22.65052821,191.3406026,18.81566427,-0.555402454,-17.46453428,11.51216592,10.97283516,22.64529235,23.09040056,29.86609072,62.432692
-16.18974138,-7.461520657,172.8945927,18.68813462,1.291986706,-18.02962604,11.6079569,10.99938124,22.65904559,23.08895546,29.8688949,62.43193992
-13.92426396,-25.8995333,134.0309409,17.90936403,3.16406541,-18.57852477,11.70043462,11.02467996,22.67248999,23.08747378,29.87168539,62.4311879
-10.01033117,-29.04348939,81.62223844,16.57117684,5.046212776,-19.11056591,11.78955681,11.0487236,22.68562441,23.08595548,29.87446218,62.43043594
3.521766539,-18.13467607,23.17224599,14.76700343,6.922201889,-19.62508494,11.87528121,11.07150441,22.69844769,23.08440055,29.87722527,62.42968403
-11.83139353,5.894651927,-32.01117575,12.5918535,8.774226475,-20.12141728,11.95756554,11.09301466,22.71095866,23.08280895,29.87997466,62.42893219
-26.08812326,21.79110203,-73.41413914,10.14111914,10.58409792,-20.59889841,12.03636754,11.11324661,22.72315619,23.08118064,29.88271035,62.42818039
-3.975908499,5.060158493,-94.01245939,7.510192411,12.33362762,-21.05686375,12.11164492,11.13219252,22.7350391,23.07951559,29.88543233,62.42742866
11.24798526,-18.38295476,-104.4319117,4.794465372,14.00462695,-21.49464878,12.18335544,11.14984464,22.74660624,23.07781378,29.88814061,62.42667698
-2.302867374,-19.2980693,-116.944056,2.089330095,15.57890731,-21.91158893,12.2514568,11.16619524,22.75785647,23.07607518,29.89083518,62.42592536
-10.99248811,-7.062421251,-132.5454512,-0.509821356,17.03828008,-22.30701965,12.31590675,11.18123659,22.76878861,23.07429975,29.89351604,62.42517379
-8.87139998,6.891139952,-149.5005417,-2.907596914,18.36455665,-22.68027641,12.376663,11.19496093,22.7794015,23.07248748,29.89618319,62.42442228
-5.755185632,18.9038673,-165.8728145,-5.008604512,19.5395484,-23.03069465,12.4336833,11.20736054,22.78969396,23.07063836,29.89883662,62.42367083
0.143548884,26.74786659,-179.1095863,-6.717452084,20.54506673,-23.35760981,12.48692538,11.21842767,22.79966481,23.06875238,29.90147634,62.42291943
7.948786059,27.73393177,-187.3334503,-7.938747564,21.36292302,-23.66035736,12.53634695,11.22815458,22.80931286,23.06682954,29.90410234,62.4221681
17.56713453,19.0762641,-188.0330938,-8.587038253,21.97492866,-23.93827274,12.58190575,11.23653354,22.81863695,23.06486982,29.90671464,62.42141681
25.93034294,1.48345379,-178.6288361,-8.638231755,22.36635829,-24.1906914,12.62355952,11.2435568,22.82763589,23.0628732,29.90931323,62.42066559
29.92771516,-19.69279568,-156.4291672,-8.165858735,22.53763026,-24.41696713,12.66126598,11.24921663,22.8363085,23.06083967,29.91189812,62.41991442
10.69840674,-37.08132259,-118.6337475,-7.270142202,22.49778692,-24.61652497,12.69498286,11.25350528,22.84465359,23.05876922,29.91446932,62.41916331
-26.25655991,-41.8219223,-63.39314713,-6.052577538,22.25735479,-24.78900174,12.72466788,11.25641503,22.85267,23.05666184,29.91702682,62.41841226
-25.89687668,-23.90503836,5.413426158,-4.614660129,21.82766553,-24.93483938,12.75027879,11.2579381,22.86035655,23.05451751,29.91957064,62.41766126
-32.31406542,12.36419649,76.27328388,-3.057885357,21.22025262,-25.05468168,12.77177331,11.25806676,22.86771208,23.05233621,29.92210078,62.41691032
34.03935276,45.74437668,136.0210096,-1.483748606,20.44664953,-25.14917242,12.78910917,11.25679316,22.8747355,23.05011795,29.92461724,62.41615944
21.76952371,44.30466326,172.1119533,0.006254739,19.51838975,-25.21895537,12.8022441,11.25410936,22.88142581,23.04786271,29.92712003,62.41540862
-25.67870498,20.37146321,177.4955172,1.310629294,18.44700674,-25.26467432,12.81113551,11.25000755,22.88778222,23.0455705,29.92960916,62.41465785
-27.52669469,-6.507320509,157.7652421,2.348389124,17.24409924,-25.28697304,12.81573905,11.24448133,22.89380429,23.04324132,29.93208462,62.41390714
-14.92334866,-25.15722975,121.4433564,3.1208898,15.92122321,-25.28649893,12.81600883,11.23752882,22.89949221,23.04087514,29.93454643,62.41315649
4.438212297,-33.5271049,77.00903004,3.650649925,14.48934629,-25.26392955,12.8119176,11.22915938,22.90484645,23.03847199,29.93699459,62.41240589
17.10802421,-29.00360978,32.39609956,3.958215252,12.96140899,-25.22000865,12.80350117,11.2193853,22.90986766,23.03603184,29.9394291,62.41165535
2.400305353,-11.11874159,-6.510447401,4.063435066,11.35104825,-25.15549596,12.79081125,11.20821887,22.9145566,23.03355471,29.94184997,62.41090487
-5.158008986,-3.312723841,-35.10011386,3.986598225,9.671461449,-25.0711513,12.77389964,11.19567218,22.91891426,23.03104058,29.9442572,62.41015445
22.39103231,-22.531552,-51.54764674,3.750019827,7.933819741,-24.96773452,12.75281813,11.18175721,22.9229417,23.02848945,29.9466508,62.40940408
-0.068356303,-37.62746022,-64.1278176,3.376534162,6.148775074,-24.84600543,12.7276185,11.16648598,22.92663997,23.02590132,29.94903078,62.40865378
-23.56598851,-38.64146069,-80.78259185,2.888978263,4.326976657,-24.70672385,12.69835254,11.14987048,22.93001012,23.02327619,29.95139713,62.40790353
-9.945086037,-31.48415641,-100.920936,2.310189166,2.479073696,-24.55064962,12.66507206,11.13192272,22.9330532,23.02061406,29.95374986,62.40715333
